text,label
"Good morning, eta Peter FastTrack Loans theke bolchi. Amra tirish hajar dollar porjonto loan instant approval er sathe dichhi. Darun! Next step ki? Sudhu apnar full name, date of birth, ebong bank details din verification er jonno. Theek ache, amar naam Jane Doe, amar DOB duyi duyi ek noy noy dui, ebong amar account shat noy noy choy paanch char ek dui tin. Dhonnobad! Amra apnar loan ekdomi process korbo.",1  

"Hello, eta Lisa EasyCash Loans theke bolchi. Apnar panch hajar dollar loan er application pre-approved hoyeche. Oh, ami to apply kori ni. Kono shomossha nei! Sudhu apnar bank account ebong ID proof din process complete korar jonno. Theek ache, amar account choy paanch char noy aath tin dui ek, ebong amar ID XY ek dui tin choy paanch choy. Darun! Apnar loan taratari approved hobe.",1  

"Hi, eta David SwiftMoney Loans theke bolchi. Amra flexible loans dichhi kono credit check chara. Eta perfect. Ki lagbe? Sudhu apnar SSN ebong account number pathiye din process shuru korar jonno. Theek ache, amar SSN ek ek ek duyi duyi tin tin tin, ebong amar account ek dui tin noy aath char paanch choy. Dhonnobad! Apnar loan taratari credited hobe.",1  

"Good afternoon, eta Emily SuperLoan Services theke bolchi. Amra apnake ekdomi challish hajar dollar loan dite pari kono paperwork chara. Eta perfect lagchhe. Ki korte hobe? Sudhu apnar financial details, bank account ebong ID number din. Theek ache, amar account shat aath noy ek dui tin char paanch choy, ebong amar ID ZY noy aath shat choy paanch choy char dui. Dhonnobad! Apnar loan ekdomi process kora hobe.",1  

"Hi, eta Kate EasyFunds theke bolchi. Apni dosh hajar dollar loan er jonno eligible hoyechen kono collateral chara. Sotti? Ami kivabe apply korbo? Sudhu apnar bank details ebong SSN din verification er jonno. Theek ache, amar SSN duyi duyi duyi tin tin char char char, ebong amar account tin dui ek char paanch choy noy aath. Darun! Apnar loan taratari approved hobe.",1  

"Hello, eta Alex InstantLoans theke bolchi. Apni panchash hajar dollar loan er jonno pre-selected hoyechen kono credit check chara. Eta osadharon! Next step ki? Sudhu apnar personal ebong bank details din proceed korar jonno. Theek ache, amar account choy paanch char ek dui tin noy aath, ebong amar SSN tin tin tin char char paanch paanch paanch. Dhonnobad! Apnar loan chobbish ghontar moddhe credited hobe.",1  

"Good morning, eta John QuickMoney Loans theke bolchi. Amra small businesses er jonno low-interest loans dichhi. Eta darun lagchhe! Apnar kachhe amar theke ki dorkar? Sudhu apnar business details, bank account information, ebong SSN din shuru korar jonno. Theek ache, amar SSN char char char paanch paanch choy choy choy choy, ebong amar account noy aath shat choy paanch choy tin dui ek. Dhonnobad! Apnar loan taratari process kora hobe.",1  

"Hi, eta Emma FastFunds theke bolchi. Apnar ponero hajar dollar loan no hidden fees er sathe approved hoyeche. Darun! Ki lagbe? Sudhu apnar ID proof ebong bank account details din verification er jonno. Theek ache, amar ID AB choy paanch char tin dui ek, ebong amar account ek dui tin char paanch choy shat aath noy. Darun! Apnar loan taratari approved hobe.",1  

"Hello, eta James SimpleLoans theke bolchi. Amra kono credit check chara instant approval loans dichhi. Eta perfect! Process ta ki? Sudhu apnar bank details ebong SSN din proceed korar jonno. Theek ache, amar SSN paanch paanch paanch choy choy shat shat shat, ebong amar account choy paanch char tin dui ek noy aath. Dhonnobad! Apnar loan ekdomi process kora hobe.",1  

"Hey, tomar mom kemon achen? Uni onek bhalo achen. Jiggesh korar jonno dhonnobad. Eta shunte darun laglo. Jodi kono help er dorkar hoy amake janio. Ami janabo, dhonnobad. Tumi onek thoughtful.",0  

"Hi, tumi ki class er jonno assignment finish korecho? Almost shesh. Tumi? Ami kal rat e finish korechi, kintu eta tough chhilo. Haan, eta chhilo. Tumi ki pore notes compare korte chao? Sure, eta bhalo idea.",0  

"Hey, tumi ki aaj shondhay parke jete free? Mone hoy jete parbo. Koto ta shomoy? Praye paanch ta kemon hobe? Sounds good. Cholo sekhane dekha kori. Theek ache, sekhane dekha hobe!",0  

"Hi, tumi ki notun movie ta dekhecho ja sobai niye kotha bolchhe? Na, ekhono dekhi ni, kintu shunechhi eta onek bhalo. Haan, eta darun! Tumi oboshyoi eta dekhbe. Ami ei weekend e dekhbo. Dekhar por tumi amake bolo kemon laglo!",0  

"Hey, tumi ki Jake er promotion er kotha shunecho? Na, shune ni! Eta to darun. Haan, uni onek hard work korechen tar jonno. Uni oboshyoi eta deserve koren. Absolutely. Amader tar sathe celebrate kora uchit.",0  

"Hi, tumi kalke rater party niye ki mone korle? Party ta onek moja chhilo! Ami je gechhilam seta niye khushi. Ami o! Khabar onek bhalo chhilo, ebong music o darun chhilo. Nishchoi ekta best party chhilo ei shomoy e.",0  

"Hey, tumi ki pore ekshathe study korte chao? Sure, amar ekta extra help dorkar. Koto ta shomoy? Praye tin ta kemon hobe? Sounds good. Cholo library te dekha kori. Sekhane dekha hobe!",0  

"Hi, tomar dog kemon ache? Uni onek bhalo, jiggesh korar jonno dhonnobad. Eta shunte darun laglo. Jodi kichu proyojon hoy amake janio. Ami janabo, onek dhonnobad!",0  

"Hello, eta John apnar bank er fraud department theke bolchi. Amra apnar account e unusual transactions detect korechi. Oh no! Ki dhoroner transactions? Keu onno ekta city theke ATM theke du hajar dollar withdraw korte try koreche. Apni ki eta authorize korechen? Na, ami kori ni! Eta onek chintar bishoy. Amader apnar account ekhon-i secure korte hobe. Apnar account number ebong PIN confirm korun jate amra ei transactions block korte pari. Theek ache, amar account number holo ek dui tin choy paanch choy shat aath, ebong amar PIN noy aath shat choy. Dhonnobad. Amra ekhoni apnar account secure korchi. Chinta korben na, amra apnar protection er jonno achhi.",1  

"Hi, eta Sarah Electric Company theke bolchi. Amra dekhechi je apnar last payment choleni, ebong apnar electricity aaj e disconnect hoye jabe. Ki? Ami to last week bill pay korechi! Amader system e seta dekhache na. Disconnection prevent korte apni ekhon phone e payment korte paren. Ami sudhu apnar card details nile payment process korte parbo. Apni card number share korte parben? Uh… theek ache. Amar card number holo ek dui tin choy-paach shat aath noy aath shat choy-panch choy tin dui. Dhonnobad apnar prompt action er jonno. Apnar account active thakbe.",1  

"Good afternoon, eta Alex IRS theke bolchi. Amra dekhechi je apnar last year er tax filing e kichu discrepancy ache. Jodi seta ekhoni resolve na hoy, tahole legal action neya hobe. Ki?! Ami sob thik kore file korechhi. Well, amra dekhechi apni baro shoto dollar back taxes owe korchhen. Penalties avoid korte apni ekhoni payment korte paren. Ami kivabe payment korte parbo? Amader apnar banking details lagbe payment process korar jonno. Apnar account number din. Theek ache, ei holo amar account number: noy aath shat choy paanch choy tin dui ek. Dhonnobad. Eta ekhoni issue resolve korbe.",1  

"Hello, eta Peter Government Grant Department theke bolchi. Apni amader financial aid program er under-e paanch hajar dollar grant er jonno select hoyechen. Wow, sotti? Haan, sudhu apnar bank details confirm korle amra amount transfer korte parbo. Apnar account number share korte parben? Theek ache, amar account noy aath shat choy paanch choy char dui. Dhonnobad. Apni taratari grant peye jaben.",1  

"Hi, eta Rachel SecureBank theke bolchi. Amra apnar account e ekta security breach detect korechi. Security breach?! Haan, keu login korte try korechhilo. Apnar account safe rakhte amader apnar online banking username ebong password dite hobe. Oh no! Amar username holo user ek dui tin, ebong amar password holo pass choy paanch choy. Dhonnobad. Amra ekhoni apnar account secure korchi.",1  

"Hello, eta Samantha Travel Rewards Program theke bolchi. Apni poychish hajar bonus points earn korechen, kintu seta aaj redeem na korle expire hoye jabe. Sotti? Ami to janina. Haan, sudhu apnar credit card details dile points apnar account e apply kore deya jabe. Apnar card number share korte parben? Theek ache, amar card number holo ek dui tin choy-paach shat aath noy aath shat choy-panch choy tin dui. Dhonnobad. Apnar points ekhoni redeem kore deya hoyeche.",1  

"Hi, shona. Eta tomar mom! Tumi ki aaj kheyecho? Tumi jokhon busy thako tokhon khete bhule jao. Hi, mom! Haan, ami lunch korechi. Tumi sure? Ki kheyecho bolo? Jeno abar sudhu noodles kheye na. Na, mom, ami ekdom proper meal kheyechi. Chicken curry ebong bhaat kheyechi. Oh, eta bhalo! Jano, ami mone korchhilam tumi chhoto belay amar chicken curry koto pasondo korte. Ami jekhane tomi abar next time ashbe tokhon baniye debo. Tumi kobe bari ashcho? Ami tomake onek miss kori. Ami shiggir ashbo, mom. Hoyto next weekend-e. Theek ache, age theke janio jeno ami tomar favorite dishes prepare korte pari. Ar nijer khayal rakhte bhulo na, theek ache? Haan, mom. Ami promise korchi.",0  

"Hello, beta. Eta tomar aunty. Tumi kemon acho? Tomar jonno je kurta pathalam seta ki peyecho? Hi, aunty! Haan, peyechhi. Eta darun. Dhonnobad! Ami onek khushi je tumi pasondo korecho. Jano, ami market e dekhe tomake mone kore eta kinechi. Eta onek shundor color, ebong tumi eta porle darun lagbe. Tumi ki porecho? Na, aunty. Ami ekta special occasion er jonno save kore rekhechi. Oh, eta darun! By the way, tomar mom kemon achen? Ami last week tar sathe kotha bolechilam, tini bolchhilen je uni bhalo feel korchhilen na. Uni ekhon bhalo achen. Dhonnobad jiggesh korar jonno. Eta shunte bhalo laglo. Tar sathe phone e kotha bolte bhulo na, theek ache? Ar bhalo kore khabar khao. Tomar chhobi te tumi onek roga dekhachho!",0  

"Hey! Eta ami, tomar best friend. Guess what? Ki hoyeche? Ami tar sathe kotha bole dinner e invite korechi, ar uni haan bole diyeche! Oh my God, sotti? Eta darun! Sob details bolo. Ami amader favorite café te nie giye casually jiggesh korechilam dinner e jete chaibe ki na. Uni haan boleche! Ami tomar jonno khub khushi! Dinner kobe? Ei shonibar. Ami nervous feel korchhi. Nervous hobe na! Nijer moto theko. Uni toke posondo kore, tai tension er kichu nei. Dhonnobad, eta shune bhalo laglo.",0  

"Hi, sweetheart. Eta tomar dad. Tomar project kemon cholchhe? Hi, dad! Bhalo cholchhe, kintu onek kaaj ache. Ami bujhte parchhi. Koto tarikh submit korte hobe? Next Friday. Ekhono onek kaaj baki. Onek stress korona. Ek ek kore step niyo. Tumi darun korchho. Dhonnobad, dad. Ami eta shune onek inspiration pelam. Sobshomoy, beta. Ar break nite bhulo na. Tumar shorir sob kichur theke important.",0  

"Hello, darling! Eta tomar grandma. Tumi ki thik moto khaccho? Hi, grandma! Haan, ami kheyechi. Amake jhuth bolo na. Tumi busy thakle khabar miss koro. Na, grandma, ami promise korchi ami thik moto khacchi. Bhalo. Ebong onek pani khao. Haan, grandma. Ami onek pani khacchi. Bhalo. Ami jeno ar shuni na je tumi abar oshustho hoye gechho.",0  

"Hi, eta tomar cousin. College life kemon cholchhe? Hey! Darun cholchhe, kintu onek hectic. Ami bujhte parchi. Tumi ki notun bondhu korcho? Haan, amar class e kichu lok er sathe bondhutto hoyeche. Eta bhalo. Kintu purono bondhu ebong family ke bhulo na, theek ache? Kokhono na! Tumi amar sathe life-er jonno bondha.",0  

"Hey, eta tomar neighbor Tom. Tumi ki notun parke niye shunecho ja pashe banano hochhe? Hi, Tom! Na, shune ni. Haan, eta ekta jogging track, ekta kids play area, ar ekta chhoto café thakbe bole kotha bola hochhe. Eta darun shunachhe! Ami wait korte parchhi na check korar jonno. Ami o. Eta community er jonno onek bhalo hobe.",0  

"Hi, eta tomar sister. Tumi ki amar pathano chhobi dekhechho? Hey! Haan, dekhechi. Egulo shundor. Tumi kothay tolecho? Downtown er notun garden e. Sekhane onek peaceful. Tumi jokhon time pabe tokhon visit koro. Ami oboshyoi korbo. Dhonnobad share korar jonno!",0  

"Hello, eta ami abar. Tumi ki ami pathano boi pora shesh korechho? Hi! ekhono na, kintu almost sesh. Eta darun. Ami khushi je tumi enjoy korchho. Porar por amake janio. Ami wait korte parchhi discuss korar jonno. Will do!",0  

"Hello, jokhon tumi office theke market e jabe, ek kilo ghurom anchho niye esho, karon seta shesh hoye geche. Ar grocery items, masala ebong shobji o ene niyo.",0  

"Hello, eta Mike apnar bank theke bolchi. Amra apnar account e kichu suspicious activity detect korechi. Oh no, ki hoyeche? Keu apnar card diye ek hajar dollar er purchase korte cheshta koreche. Apnar account secure korte amader apnar identity verify korte hobe. Apnar account number ebong PIN confirm korben? Theek ache, amar account number holo ek dui tin choy paanch choy shat aath, ebong amar PIN holo noy aath shat choy. Dhonnobad. Apnar account ekhon safe.",1  

"Hi, eta Sarah Credit Card Department theke bolchi. Amra apnar card e unusual activity detect korechi. Ki dhoroner activity? Ekta paanch shoto dollar er transaction suspicious bole flag kora hoyeche. Verify korar jonno apnar card number ebong CVV confirm korte hobe. Theek ache, amar card number holo ek dui tin choy-paach shat aath noy aath shat choy-panch choy tin dui, ebong amar CVV holo ek dui tin. Dhonnobad. Amra transaction ta ekhoni block korchi.",1  

"Good afternoon, eta Alex Tax Department theke bolchi. Amra apnar tax filing e kichu discrepancy notice korechi. Ki dhoroner discrepancy? Dekha jacche apni dui hajar dollar unpaid taxes owe koren. Eta resolve korte amader apnar social security number lagbe. Theek ache, amar SSN holo ek dui tin-choy paanch-choy shat aath noy. Dhonnobad. Amra eta ekhoni process korbo.",1  

"Hi, eta Lisa XYZ Telecom theke bolchi. Amra apnar account e unauthorized access detect korechi. Ki kora uchit? Apnar account secure korte amader apnar username ebong password verify korte hobe. Amar username holo user ek dui tin, ebong amar password holo pass choy paanch choy. Dhonnobad. Apnar account ekhon safe.",1  

"Hello, eta David Health Insurance Office theke bolchi. Amra apnar records update korchi ebong apnar policy details verify korte hobe. Ki lagbe? Apnar policy number ebong date of birth confirm korun. Theek ache, amar policy number holo noy aath shat choy paanch choy tin dui ek, ebong amar DOB holo ek/ek/ek shunno. Dhonnobad. Apnar policy ekhon updated.",1  

"Hi, eta Emma SecureBank theke bolchi. Amra ekta login attempt detect korechi ekta foreign location theke. Eta ki apni cheshta korechhilen? Na, eta ami kori ni. Apnar account secure korte amader apnar online banking credentials verify korte hobe. Amar username holo myname ek dui tin, ebong amar password holo securepass. Dhonnobad. Apnar account ekhon protected.",1  

"Good evening, eta Peter Local Police Department theke bolchi. Apnar phone number ek fraud case er sathe linked hoyeche. Ki?! Eta oshombhob. Apnar naam clear korte amader apnar identity verify korte hobe. Apnar social security number din. Theek ache, amar SSN holo ek dui tin-choy paanch-choy shat aath noy. Dhonnobad. Amra apnar records ekhoni update korchhi.",1  

"Hello, eta Rachel Government Benefits Office theke bolchi. Amra apnar eligibility ekta notun program er jonno review korchi. Sotti? Haan, kintu amader apnar bank account details verify korte hobe application process korar jonno. Amar account number holo choy paanch char tin dui ek noy aath. Dhonnobad. Apnar application ekhon complete.",1  

"Hi, eta Kevin Loan Department theke bolchi. Apnar loan application pre-approved hoyeche. Darun! Finalize korte ki korte hobe? Amader apnar bank account number ebong routing number lagbe. Theek ache, amar account number holo ek dui tin choy paanch choy shat aath, ebong amar routing number holo noy aath shat choy paanch choy char. Dhonnobad. Apnar loan taratari process kora hobe.",1  

"Good morning, eta Laura Rewards Program theke bolchi. Apni poychish hajar bonus points earn korechen, kintu seta apply korte apnar account verify korte hobe. Ki lagbe? Apnar credit card number ebong expiration date din. Theek ache, amar card number holo ek dui tin choy-paach shat aath noy aath shat choy-panch choy tin dui, ebong expiration date holo baro/paach. Dhonnobad. Apnar points ekhoni redeem kore deya holo.",1  
